yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,HR,ER,name
1996,NL,PIT,PIT,C,5,162,80,73,89,N,N,N,N,776,5665,1509,138,744,Pittsburgh Pirates
1996,NL,SDN,SDP,W,1,162,81,91,71,Y,N,N,N,771,5655,1499,147,616,San Diego Padres
1996,AL,SEA,SEA,W,2,161,81,85,76,N,N,N,N,993,5668,1625,245,829,Seattle Mariners
1996,NL,SFN,SFG,W,4,162,82,68,94,N,N,N,N,752,5533,1400,153,755,San Francisco Giants
1996,NL,SLN,STL,C,1,162,81,88,74,Y,N,N,N,759,5502,1468,142,641,St. Louis Cardinals
1996,AL,TEX,TEX,W,1,163,81,90,72,Y,N,N,N,928,5702,1622,221,749,Texas Rangers
1996,AL,TOR,TOR,E,4,162,81,74,88,N,N,N,N,766,5599,1451,177,734,Toronto Blue Jays
1997,AL,ANA,ANA,W,2,162,82,84,78,N,N,N,N,829,5628,1531,161,730,Anaheim Angels
1997,NL,ATL,ATL,E,1,162,81,101,61,Y,N,N,N,791,5528,1490,174,518,Atlanta Braves
1997,AL,BAL,BAL,E,1,162,81,98,64,Y,N,N,N,812,5584,1498,196,635,Baltimore Orioles
1997,AL,BOS,BOS,E,4,162,81,78,84,N,N,N,N,851,5781,1684,185,782,Boston Red Sox
1997,AL,CHA,CHW,C,2,161,81,80,81,N,N,N,N,779,5491,1498,158,748,Chicago White Sox
1997,NL,CHN,CHC,C,5,162,81,68,94,N,N,N,N,687,5489,1444,127,705,Chicago Cubs
1997,NL,CIN,CIN,C,3,162,81,76,86,N,N,N,N,651,5484,1386,142,710,Cincinnati Reds
1997,AL,CLE,CLE,C,1,161,81,86,75,Y,N,Y,N,868,5556,1589,220,749,Cleveland Indians
1997,NL,COL,COL,W,3,162,81,83,79,N,N,N,N,923,5603,1611,239,836,Colorado Rockies
1997,AL,DET,DET,E,3,162,81,79,83,N,N,N,N,784,5481,1415,176,732,Detroit Tigers
1997,NL,FLO,FLA,E,2,162,81,92,70,N,Y,Y,Y,740,5439,1410,136,615,Florida Marlins
1997,NL,HOU,HOU,C,1,162,81,84,78,Y,N,N,N,777,5502,1427,133,594,Houston Astros
1997,AL,KCA,KCR,C,5,161,80,67,94,N,N,N,N,747,5599,1478,158,753,Kansas City Royals
1997,NL,LAN,LAD,W,2,162,81,88,74,N,N,N,N,742,5544,1488,174,587,Los Angeles Dodgers
1997,AL,MIN,MIN,C,4,162,81,68,94,N,N,N,N,772,5634,1522,132,796,Minnesota Twins
1997,AL,ML4,MIL,C,3,161,80,78,83,N,N,N,N,681,5444,1415,135,669,Milwaukee Brewers
1997,NL,MON,WSN,E,4,162,81,78,84,N,N,N,N,691,5526,1423,172,665,Montreal Expos
1997,AL,NYA,NYY,E,2,162,80,96,66,N,Y,N,N,891,5710,1636,161,626,New York Yankees
1997,NL,NYN,NYM,E,3,162,81,88,74,N,N,N,N,777,5524,1448,153,640,New York Mets
1997,AL,OAK,OAK,W,4,162,81,65,97,N,N,N,N,764,5589,1451,197,880,Oakland Athletics
1997,NL,PHI,PHI,E,5,162,81,68,94,N,N,N,N,668,5443,1390,116,765,Philadelphia Phillies
1997,NL,PIT,PIT,C,2,162,81,79,83,N,N,N,N,725,5503,1440,129,683,Pittsburgh Pirates
1997,NL,SDN,SDP,W,4,162,81,76,86,N,N,N,N,795,5609,1519,152,802,San Diego Padres
1997,AL,SEA,SEA,W,1,162,81,90,72,Y,N,N,N,925,5614,1574,264,769,Seattle Mariners
1997,NL,SFN,SFG,W,1,162,81,90,72,Y,N,N,N,784,5485,1415,172,706,San Francisco Giants
1997,NL,SLN,STL,C,4,162,81,73,89,N,N,N,N,689,5524,1409,144,627,St. Louis Cardinals
1997,AL,TEX,TEX,W,3,162,81,77,85,N,N,N,N,807,5651,1547,187,745,Texas Rangers
1997,AL,TOR,TOR,E,5,162,81,76,86,N,N,N,N,654,5473,1333,147,628,Toronto Blue Jays
1998,AL,ANA,ANA,W,2,162,81,85,77,N,N,N,N,787,5630,1530,147,720,Anaheim Angels
1998,NL,ARI,ARI,W,5,162,81,65,97,N,N,N,N,665,5491,1353,159,737,Arizona Diamondbacks
1998,NL,ATL,ATL,E,1,162,81,106,56,Y,N,N,N,826,5484,1489,215,520,Atlanta Braves
1998,AL,BAL,BAL,E,4,162,81,79,83,N,N,N,N,817,5565,1520,214,754,Baltimore Orioles
1998,AL,BOS,BOS,E,2,162,81,92,70,N,Y,N,N,876,5601,1568,205,667,Boston Red Sox
1998,AL,CHA,CHW,C,2,163,81,80,82,N,N,N,N,861,5585,1516,198,835,Chicago White Sox
1998,NL,CHN,CHC,C,2,163,82,90,73,N,Y,N,N,831,5649,1494,212,733,Chicago Cubs
1998,NL,CIN,CIN,C,4,162,81,77,85,N,N,N,N,750,5496,1441,138,711,Cincinnati Reds
1998,AL,CLE,CLE,C,1,162,81,89,73,Y,N,N,N,850,5616,1530,198,721,Cleveland Indians
1998,NL,COL,COL,W,4,162,81,77,85,N,N,N,N,826,5632,1640,183,794,Colorado Rockies
1998,AL,DET,DET,C,5,162,81,65,97,N,N,N,N,722,5664,1494,165,792,Detroit Tigers
1998,NL,FLO,FLA,E,5,162,81,54,108,N,N,N,N,667,5558,1381,114,834,Florida Marlins
1998,NL,HOU,HOU,C,1,162,81,102,60,Y,N,N,N,874,5641,1578,166,572,Houston Astros
1998,AL,KCA,KCR,C,3,161,80,72,89,N,N,N,N,714,5546,1459,134,822,Kansas City Royals
1998,NL,LAN,LAD,W,3,162,81,83,79,N,N,N,N,669,5459,1374,159,612,Los Angeles Dodgers
1998,NL,MIL,MIL,C,5,162,81,74,88,N,N,N,N,707,5541,1439,152,746,Milwaukee Brewers
1998,AL,MIN,MIN,C,4,162,81,70,92,N,N,N,N,734,5641,1499,115,764,Minnesota Twins
1998,NL,MON,WSN,E,4,162,81,65,97,N,N,N,N,644,5418,1348,147,695,Montreal Expos
1998,AL,NYA,NYY,E,1,162,81,114,48,Y,N,Y,Y,965,5643,1625,207,619,New York Yankees
1998,NL,NYN,NYM,E,2,162,81,88,74,N,N,N,N,706,5510,1425,136,609,New York Mets
1998,AL,OAK,OAK,W,4,162,81,74,88,N,N,N,N,804,5490,1413,149,766,Oakland Athletics
1998,NL,PHI,PHI,E,3,162,81,75,87,N,N,N,N,713,5617,1482,126,754,Philadelphia Phillies
1998,NL,PIT,PIT,C,6,163,80,69,93,N,N,N,N,650,5493,1395,107,629,Pittsburgh Pirates
1998,NL,SDN,SDP,W,1,162,81,98,64,Y,N,Y,N,749,5490,1390,167,587,San Diego Padres
1998,AL,SEA,SEA,W,3,161,81,76,85,N,N,N,N,859,5628,1553,234,781,Seattle Mariners
1998,NL,SFN,SFG,W,2,163,81,89,74,N,N,N,N,845,5628,1540,161,686,San Francisco Giants
1998,NL,SLN,STL,C,3,163,82,83,79,N,N,N,N,810,5593,1444,223,703,St. Louis Cardinals
1998,AL,TBA,TBD,E,5,162,81,63,99,N,N,N,N,620,5555,1450,111,698,Tampa Bay Devil Rays
1998,AL,TEX,TEX,W,1,162,81,88,74,Y,N,N,N,940,5672,1637,201,794,Texas Rangers
1998,AL,TOR,TOR,E,3,163,81,88,74,N,N,N,N,816,5580,1482,221,697,Toronto Blue Jays
1999,AL,ANA,ANA,W,4,162,81,70,92,N,N,N,N,711,5494,1404,158,762,Anaheim Angels
1999,NL,ARI,ARI,W,1,162,81,100,62,Y,N,N,N,908,5658,1566,216,615,Arizona Diamondbacks
1999,NL,ATL,ATL,E,1,162,81,103,59,Y,N,Y,N,840,5569,1481,197,593,Atlanta Braves
1999,AL,BAL,BAL,E,4,162,81,78,84,N,N,N,N,851,5637,1572,203,760,Baltimore Orioles
1999,AL,BOS,BOS,E,2,162,81,94,68,N,Y,N,N,836,5579,1551,176,638,Boston Red Sox
1999,AL,CHA,CHW,C,2,162,81,75,86,N,N,N,N,777,5644,1563,162,786,Chicago White Sox
1999,NL,CHN,CHC,C,6,162,81,67,95,N,N,N,N,747,5482,1411,189,837,Chicago Cubs
1999,NL,CIN,CIN,C,2,163,82,96,67,N,N,N,N,865,5649,1536,209,647,Cincinnati Reds
1999,AL,CLE,CLE,C,1,162,81,97,65,Y,N,N,N,1009,5634,1629,209,788,Cleveland Indians
1999,NL,COL,COL,W,5,162,81,72,90,N,N,N,N,906,5717,1644,223,955,Colorado Rockies
1999,AL,DET,DET,C,3,161,81,69,92,N,N,N,N,747,5481,1433,212,817,Detroit Tigers
1999,NL,FLO,FLA,E,5,162,80,64,98,N,N,N,N,691,5578,1465,128,781,Florida Marlins
1999,NL,HOU,HOU,C,1,162,82,97,65,Y,N,N,N,823,5485,1463,168,620,Houston Astros
1999,AL,KCA,KCR,C,4,161,80,64,97,N,N,N,N,856,5624,1584,151,844,Kansas City Royals
1999,NL,LAN,LAD,W,3,162,81,77,85,N,N,N,N,793,5567,1480,187,718,Los Angeles Dodgers
1999,NL,MIL,MIL,C,5,161,80,74,87,N,N,N,N,815,5582,1524,165,813,Milwaukee Brewers
1999,AL,MIN,MIN,C,5,161,81,63,97,N,N,N,N,686,5495,1450,105,791,Minnesota Twins
1999,NL,MON,WSN,E,4,162,81,68,94,N,N,N,N,718,5559,1473,163,748,Montreal Expos
1999,AL,NYA,NYY,E,1,162,81,98,64,Y,N,Y,Y,900,5568,1568,193,661,New York Yankees
1999,NL,NYN,NYM,E,2,163,81,97,66,N,Y,N,N,853,5572,1553,181,691,New York Mets
1999,AL,OAK,OAK,W,2,162,81,87,75,N,N,N,N,893,5519,1430,235,750,Oakland Athletics
1999,NL,PHI,PHI,E,3,162,81,77,85,N,N,N,N,841,5598,1539,161,787,Philadelphia Phillies
1999,NL,PIT,PIT,C,3,161,81,78,83,N,N,N,N,775,5468,1417,171,689,Pittsburgh Pirates
1999,NL,SDN,SDP,W,4,162,81,74,88,N,N,N,N,710,5394,1360,153,705,San Diego Padres
1999,AL,SEA,SEA,W,3,162,81,79,83,N,N,N,N,859,5572,1499,244,834,Seattle Mariners
1999,NL,SFN,SFG,W,2,162,81,86,76,N,N,N,N,872,5563,1507,188,762,San Francisco Giants
1999,NL,SLN,STL,C,4,161,80,75,86,N,N,N,N,809,5570,1461,194,761,St. Louis Cardinals
1999,AL,TBA,TBD,E,5,162,81,69,93,N,N,N,N,772,5586,1531,145,805,Tampa Bay Devil Rays
1999,AL,TEX,TEX,W,1,162,81,95,67,Y,N,N,N,945,5651,1653,230,809,Texas Rangers
1999,AL,TOR,TOR,E,3,162,81,84,78,N,N,N,N,883,5642,1580,212,787,Toronto Blue Jays
2000,AL,ANA,ANA,W,3,162,81,82,80,N,N,N,N,864,5628,1574,236,805,Anaheim Angels
2000,NL,ARI,ARI,W,3,162,81,85,77,N,N,N,N,792,5527,1466,179,698,Arizona Diamondbacks
2000,NL,ATL,ATL,E,1,162,81,95,67,Y,N,N,N,810,5489,1490,179,648,Atlanta Braves
2000,AL,BAL,BAL,E,4,162,81,74,88,N,N,N,N,794,5549,1508,184,855,Baltimore Orioles
2000,AL,BOS,BOS,E,2,162,81,85,77,N,N,N,N,792,5630,1503,167,683,Boston Red Sox
2000,AL,CHA,CHW,C,1,162,81,95,67,Y,N,N,N,978,5646,1615,216,751,Chicago White Sox
2000,NL,CHN,CHC,C,6,162,81,65,97,N,N,N,N,764,5577,1426,183,849,Chicago Cubs
2000,NL,CIN,CIN,C,2,163,82,85,77,N,N,N,N,825,5635,1545,200,700,Cincinnati Reds
2000,AL,CLE,CLE,C,2,162,81,90,72,N,N,N,N,950,5683,1639,221,775,Cleveland Indians
2000,NL,COL,COL,W,4,162,81,82,80,N,N,N,N,968,5660,1664,161,835,Colorado Rockies
2000,AL,DET,DET,C,3,162,81,79,83,N,N,N,N,823,5644,1553,177,755,Detroit Tigers
2000,NL,FLO,FLA,E,3,161,81,79,82,N,N,N,N,731,5509,1441,160,729,Florida Marlins
2000,NL,HOU,HOU,C,4,162,81,72,90,N,N,N,N,938,5570,1547,249,865,Houston Astros
2000,AL,KCA,KCR,C,4,162,81,77,85,N,N,N,N,879,5709,1644,150,876,Kansas City Royals
2000,NL,LAN,LAD,W,2,162,81,86,76,N,N,N,N,798,5481,1408,211,659,Los Angeles Dodgers
2000,NL,MIL,MIL,C,3,163,81,73,89,N,N,N,N,740,5563,1366,177,755,Milwaukee Brewers
2000,AL,MIN,MIN,C,5,162,81,69,93,N,N,N,N,748,5615,1516,116,819,Minnesota Twins
2000,NL,MON,WSN,E,4,162,81,67,95,N,N,N,N,738,5535,1475,178,812,Montreal Expos
2000,AL,NYA,NYY,E,1,161,80,87,74,Y,N,Y,Y,871,5556,1541,205,753,New York Yankees
2000,NL,NYN,NYM,E,2,162,81,94,68,N,Y,Y,N,807,5486,1445,198,670,New York Mets
2000,AL,OAK,OAK,W,1,161,81,91,70,Y,N,N,N,947,5560,1501,239,730,Oakland Athletics
2000,NL,PHI,PHI,E,5,162,81,65,97,N,N,N,N,708,5511,1386,144,763,Philadelphia Phillies
2000,NL,PIT,PIT,C,5,162,81,69,93,N,N,N,N,793,5643,1506,168,795,Pittsburgh Pirates
2000,NL,SDN,SDP,W,5,162,81,76,86,N,N,N,N,752,5560,1413,157,733,San Diego Padres
2000,AL,SEA,SEA,W,2,162,81,91,71,N,Y,N,N,907,5497,1481,198,720,Seattle Mariners
2000,NL,SFN,SFG,W,1,162,81,97,65,Y,N,N,N,925,5519,1535,226,675,San Francisco Giants
2000,NL,SLN,STL,C,1,162,81,95,67,Y,N,N,N,887,5478,1481,235,698,St. Louis Cardinals
2000,AL,TBA,TBD,E,5,161,80,69,92,N,N,N,N,733,5505,1414,162,773,Tampa Bay Devil Rays
2000,AL,TEX,TEX,W,4,162,81,71,91,N,N,N,N,848,5648,1601,173,876,Texas Rangers
2000,AL,TOR,TOR,E,3,162,81,83,79,N,N,N,N,861,5677,1562,244,821,Toronto Blue Jays
2001,AL,ANA,ANA,W,3,162,81,75,87,N,N,N,N,691,5551,1447,158,671,Anaheim Angels
2001,NL,ARI,ARI,W,1,162,81,92,70,Y,N,Y,Y,818,5595,1494,208,627,Arizona Diamondbacks
2001,NL,ATL,ATL,E,1,162,81,88,74,Y,N,N,N,729,5498,1432,174,578,Atlanta Braves
2001,AL,BAL,BAL,E,4,162,80,63,98,N,N,N,N,687,5472,1359,136,744,Baltimore Orioles
2001,AL,BOS,BOS,E,2,161,81,82,79,N,N,N,N,772,5605,1493,198,667,Boston Red Sox
2001,AL,CHA,CHW,C,3,162,81,83,79,N,N,N,N,798,5464,1463,214,725,Chicago White Sox
2001,NL,CHN,CHC,C,3,162,81,88,74,N,N,N,N,777,5406,1409,194,643,Chicago Cubs
2001,NL,CIN,CIN,C,5,162,81,66,96,N,N,N,N,735,5583,1464,176,765,Cincinnati Reds
2001,AL,CLE,CLE,C,1,162,80,91,71,Y,N,N,N,897,5600,1559,212,746,Cleveland Indians
2001,NL,COL,COL,W,5,162,81,73,89,N,N,N,N,923,5690,1663,213,841,Colorado Rockies
2001,AL,DET,DET,C,4,162,81,66,96,N,N,N,N,724,5537,1439,139,795,Detroit Tigers
2001,NL,FLO,FLA,E,4,162,80,76,86,N,N,N,N,742,5542,1461,166,691,Florida Marlins
2001,NL,HOU,HOU,C,1,162,81,93,69,Y,N,N,N,847,5528,1500,208,707,Houston Astros
2001,AL,KCA,KCR,C,5,162,81,65,97,N,N,N,N,729,5643,1503,152,779,Kansas City Royals
2001,NL,LAN,LAD,W,3,162,81,86,76,N,N,N,N,758,5493,1399,206,685,Los Angeles Dodgers
2001,NL,MIL,MIL,C,4,162,81,68,94,N,N,N,N,740,5488,1378,209,740,Milwaukee Brewers
2001,AL,MIN,MIN,C,2,162,81,85,77,N,N,N,N,771,5560,1514,164,722,Minnesota Twins
2001,NL,MON,WSN,E,5,162,81,68,94,N,N,N,N,670,5379,1361,131,745,Montreal Expos
2001,AL,NYA,NYY,E,1,161,80,95,65,Y,N,Y,N,804,5577,1488,203,649,New York Yankees
2001,NL,NYN,NYM,E,3,162,81,82,80,N,N,N,N,642,5459,1361,147,654,New York Mets
2001,AL,OAK,OAK,W,2,162,81,102,60,N,Y,N,N,884,5573,1469,199,583,Oakland Athletics
2001,NL,PHI,PHI,E,2,162,81,86,76,N,N,N,N,746,5497,1431,164,667,Philadelphia Phillies
2001,NL,PIT,PIT,C,6,162,81,62,100,N,N,N,N,657,5398,1333,161,794,Pittsburgh Pirates
2001,NL,SDN,SDP,W,4,162,81,79,83,N,N,N,N,789,5482,1379,161,724,San Diego Padres
2001,AL,SEA,SEA,W,1,162,81,116,46,Y,N,N,N,927,5680,1637,169,576,Seattle Mariners
2001,NL,SFN,SFG,W,2,162,81,90,72,N,N,N,N,799,5612,1493,235,680,San Francisco Giants
2001,NL,SLN,STL,C,2,162,82,93,69,N,Y,N,N,814,5450,1469,199,627,St. Louis Cardinals
2001,AL,TBA,TBD,E,5,162,81,62,100,N,N,N,N,672,5524,1426,121,781,Tampa Bay Devil Rays
2001,AL,TEX,TEX,W,4,162,82,73,89,N,N,N,N,890,5685,1566,246,913,Texas Rangers
2001,AL,TOR,TOR,E,3,162,82,80,82,N,N,N,N,767,5663,1489,195,696,Toronto Blue Jays
2002,AL,ANA,ANA,W,2,162,81,99,63,N,Y,Y,Y,851,5678,1603,152,595,Anaheim Angels
2002,NL,ARI,ARI,W,1,162,81,98,64,Y,N,N,N,819,5508,1471,165,630,Arizona Diamondbacks
2002,NL,ATL,ATL,E,1,161,81,101,59,Y,N,N,N,708,5495,1428,164,511,Atlanta Braves
2002,AL,BAL,BAL,E,4,162,81,67,95,N,N,N,N,667,5491,1353,165,719,Baltimore Orioles
2002,AL,BOS,BOS,E,2,162,81,93,69,N,N,N,N,859,5640,1560,177,603,Boston Red Sox
2002,AL,CHA,CHW,C,2,162,81,81,81,N,N,N,N,856,5502,1475,217,716,Chicago White Sox
2002,NL,CHN,CHC,C,5,162,78,67,95,N,N,N,N,706,5496,1351,200,687,Chicago Cubs
2002,NL,CIN,CIN,C,3,162,80,78,84,N,N,N,N,709,5470,1386,169,690,Cincinnati Reds
2002,AL,CLE,CLE,C,3,162,81,74,88,N,N,N,N,739,5423,1349,192,777,Cleveland Indians
2002,NL,COL,COL,W,4,162,81,73,89,N,N,N,N,778,5512,1508,152,825,Colorado Rockies
2002,AL,DET,DET,C,5,161,80,55,106,N,N,N,N,575,5406,1340,124,773,Detroit Tigers
2002,NL,FLO,FLA,E,4,162,81,79,83,N,N,N,N,699,5496,1433,146,706,Florida Marlins
2002,NL,HOU,HOU,C,2,162,81,84,78,N,N,N,N,749,5503,1441,167,642,Houston Astros
2002,AL,KCA,KCR,C,4,162,77,62,100,N,N,N,N,737,5535,1415,140,834,Kansas City Royals
2002,NL,LAN,LAD,W,3,162,81,92,70,N,N,N,N,713,5554,1464,155,598,Los Angeles Dodgers
2002,NL,MIL,MIL,C,6,162,81,56,106,N,N,N,N,627,5415,1369,139,752,Milwaukee Brewers
2002,AL,MIN,MIN,C,1,161,81,94,67,Y,N,N,N,768,5582,1518,167,662,Minnesota Twins
2002,NL,MON,WSN,E,2,162,81,83,79,N,N,N,N,735,5479,1432,162,641,Montreal Expos
2002,AL,NYA,NYY,E,1,161,80,103,58,Y,N,N,N,897,5601,1540,223,625,New York Yankees
2002,NL,NYN,NYM,E,5,161,78,75,86,N,N,N,N,690,5496,1409,160,624,New York Mets
2002,AL,OAK,OAK,W,1,162,81,103,59,Y,N,N,N,800,5558,1450,205,593,Oakland Athletics
2002,NL,PHI,PHI,E,3,161,79,80,81,N,N,N,N,710,5523,1428,165,671,Philadelphia Phillies
2002,NL,PIT,PIT,C,4,161,79,72,89,N,N,N,N,641,5330,1300,142,664,Pittsburgh Pirates
2002,NL,SDN,SDP,W,5,162,81,66,96,N,N,N,N,662,5515,1393,136,737,San Diego Padres
2002,AL,SEA,SEA,W,3,162,81,93,69,N,N,N,N,814,5569,1531,152,654,Seattle Mariners
2002,NL,SFN,SFG,W,2,162,81,95,66,N,Y,Y,N,783,5497,1465,198,566,San Francisco Giants
2002,NL,SLN,STL,C,1,162,81,97,65,Y,N,N,N,787,5505,1475,175,595,St. Louis Cardinals
2002,AL,TBA,TBD,E,5,161,81,55,106,N,N,N,N,673,5604,1418,133,846,Tampa Bay Devil Rays
2002,AL,TEX,TEX,W,4,162,80,72,90,N,N,N,N,843,5618,1510,230,824,Texas Rangers
2002,AL,TOR,TOR,E,3,162,81,78,84,N,N,N,N,813,5581,1457,187,767,Toronto Blue Jays
2003,AL,ANA,ANA,W,3,162,82,77,85,N,N,N,N,736,5487,1473,150,680,Anaheim Angels
2003,NL,ARI,ARI,W,3,162,81,84,78,N,N,N,N,717,5570,1467,152,621,Arizona Diamondbacks
2003,NL,ATL,ATL,E,1,162,81,101,61,Y,N,N,N,907,5670,1608,235,663,Atlanta Braves
2003,AL,BAL,BAL,E,4,163,81,71,91,N,N,N,N,743,5665,1516,152,767,Baltimore Orioles
2003,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,961,5769,1667,238,729,Boston Red Sox
2003,AL,CHA,CHW,C,2,162,81,86,76,N,N,N,N,791,5487,1445,220,663,Chicago White Sox
2003,NL,CHN,CHC,C,1,162,81,88,74,Y,N,N,N,724,5519,1431,172,619,Chicago Cubs
2003,NL,CIN,CIN,C,5,162,81,69,93,N,N,N,N,694,5509,1349,182,818,Cincinnati Reds
2003,AL,CLE,CLE,C,4,162,81,68,94,N,N,N,N,699,5572,1413,158,682,Cleveland Indians
2003,NL,COL,COL,W,4,162,81,74,88,N,N,N,N,853,5518,1472,198,821,Colorado Rockies
2003,AL,DET,DET,C,5,162,81,43,119,N,N,N,N,591,5466,1312,153,847,Detroit Tigers
2003,NL,FLO,FLA,E,2,162,81,91,71,N,Y,Y,Y,751,5490,1459,157,648,Florida Marlins
2003,NL,HOU,HOU,C,2,162,81,87,75,N,N,N,N,805,5583,1466,191,622,Houston Astros
2003,AL,KCA,KCR,C,3,162,80,83,79,N,N,N,N,836,5568,1526,162,808,Kansas City Royals
2003,NL,LAN,LAD,W,2,162,81,85,77,N,N,N,N,574,5458,1328,124,511,Los Angeles Dodgers
2003,NL,MIL,MIL,C,6,162,81,68,94,N,N,N,N,714,5548,1423,196,810,Milwaukee Brewers
2003,AL,MIN,MIN,C,1,162,81,90,72,Y,N,N,N,801,5655,1567,155,716,Minnesota Twins
2003,NL,MON,WSN,E,4,162,81,83,79,N,N,N,N,711,5437,1404,144,640,Montreal Expos
2003,AL,NYA,NYY,E,1,163,82,101,61,Y,N,Y,N,877,5605,1518,230,653,New York Yankees
2003,NL,NYN,NYM,E,5,161,80,66,95,N,N,N,N,642,5341,1317,124,704,New York Mets
2003,AL,OAK,OAK,W,1,162,81,96,66,Y,N,N,N,768,5497,1398,176,582,Oakland Athletics
2003,NL,PHI,PHI,E,3,162,81,86,76,N,N,N,N,791,5543,1448,166,648,Philadelphia Phillies
2003,NL,PIT,PIT,C,4,162,81,75,87,N,N,N,N,753,5581,1492,163,744,Pittsburgh Pirates
2003,NL,SDN,SDP,W,5,162,81,64,98,N,N,N,N,678,5531,1442,128,774,San Diego Padres
2003,AL,SEA,SEA,W,2,162,81,93,69,N,N,N,N,795,5561,1509,139,602,Seattle Mariners
2003,NL,SFN,SFG,W,1,161,81,100,61,Y,N,N,N,755,5456,1440,180,595,San Francisco Giants
2003,NL,SLN,STL,C,3,162,81,85,77,N,N,N,N,876,5672,1580,196,748,St. Louis Cardinals
