ConfRank,School,W,L,T,Pct,Off,Def,SRS,SOS,AP Pre,AP High,AP Rank,Notes,yearID,Conf
21,Brown,5,4,0,0.556,8.1,13.2,-0.85,0.7,,,,,1937,independent
22,New York University,5,4,0,0.556,17.1,9.4,1.05,-2.17,,,,,1937,independent
23,Saint Mary's (CA),4,3,2,0.556,7.9,5.6,1.46,0.57,,,,,1937,independent
24,Temple,3,2,4,0.556,4.2,6.6,3.87,4.54,,,,,1937,independent
25,Boston College,4,4,1,0.5,12.1,7.6,0.38,-2.62,,,,,1937,independent
26,Bucknell,3,3,2,0.5,9.3,8.8,-2,-2.37,,,,,1937,independent
27,Miami (FL),4,4,1,0.5,13.1,7.4,-3.25,-6.69,,,,,1937,independent
28,Navy,4,4,1,0.5,16.7,8.2,7.16,2.94,,,,,1937,independent
29,Princeton,4,4,0,0.5,12,15.8,1.43,4.55,,,,,1937,independent
30,San Francisco,4,5,1,0.45,4.8,8.5,-3.49,-1.19,,,,,1937,independent
31,George Washington,3,4,1,0.438,13,13.1,0.26,2.26,,,,,1937,independent
32,Colgate,3,5,0,0.375,11.1,10.8,2.42,3.17,,,,,1937,independent
33,Georgetown,2,4,2,0.375,8.8,8.9,-2.89,-1.01,,,,,1937,independent
34,Loyola Marymount,4,7,0,0.364,9.8,10.9,-1.8,-0.53,,,,,1937,independent
35,Columbia,2,5,2,0.333,11.3,11.1,4.13,5.8,,,,,1937,independent
36,Marquette,3,6,0,0.333,5.3,13.8,-6.32,0.34,,,,,1937,independent
37,Carnegie Mellon,2,5,1,0.313,6.1,9.6,4.86,7.99,,,,,1937,independent
38,Pennsylvania,2,5,1,0.313,9.4,16.1,-0.84,5.91,,,,,1937,independent
39,Gonzaga,2,6,2,0.3,4.4,13.8,-9.05,-1.25,,,,,1937,independent
1,Georgetown,8,0,0,1,23.1,3.3,7.33,-8.42,,,,,1938,independent
2,Villanova,8,0,1,0.944,26.9,5.6,10.46,-5.43,,,,,1938,independent
3,Holy Cross,8,1,0,0.889,25,5.7,16.1,-0.68,,,,,1938,independent
4,Notre Dame,8,1,0,0.889,16.6,4.3,19.41,9.75,,,,,1938,independent
5,Army,8,2,0,0.8,24.3,9.5,8.5,-2.3,,,,,1938,independent
6,Miami (FL),8,2,0,0.8,21.3,5.2,4.43,-7.97,,,,,1938,independent
7,Pitt,8,2,0,0.8,21.3,5.9,20.61,6.01,,,,,1938,independent
8,Cornell,5,1,1,0.786,15.7,6.4,13.92,5.35,,,,,1938,independent
9,Boston College,6,1,2,0.778,20.7,9.7,2.31,-5.13,,,,,1938,independent
10,Carnegie Mellon,7,2,0,0.778,19.7,7.1,13.87,3.42,,,,,1938,independent
11,Dartmouth,7,2,0,0.778,28.2,7.7,12.19,-1.47,,,,,1938,independent
12,Fordham,6,1,2,0.778,20.7,3.3,14.55,2.88,,,,,1938,independent
13,Saint Mary's (CA),6,2,0,0.75,13.3,5.1,10.73,3.48,,,,,1938,independent
14,Santa Clara,6,2,0,0.75,12.1,3.3,12.84,4.34,,,,,1938,independent
15,San Francisco,5,2,1,0.688,11.6,3.3,2.23,-5.27,,,,,1938,independent
16,Michigan State,6,3,0,0.667,14.8,6.6,6.96,0.07,,,,,1938,independent
17,Centenary (LA),7,4,0,0.636,14,10.5,-1.81,-4.81,,,,,1938,independent
18,Brown,5,3,0,0.625,25.4,16.1,4.67,-0.83,,,,,1938,independent
19,Bucknell,5,3,0,0.625,11.4,9.8,-1.79,-3.79,,,,,1938,independent
20,Syracuse,5,3,0,0.625,17.1,12.8,4.14,2.02,,,,,1938,independent
21,Detroit Mercy,6,4,0,0.6,14.9,8.1,4.54,-1.26,,,,,1938,independent
22,Pennsylvania,3,2,3,0.563,11.1,7.3,7.21,3.21,,,,,1938,independent
23,George Washington,5,4,0,0.556,9.1,9.1,-3.26,-3.26,,,,,1938,independent
24,Manhattan,5,4,0,0.556,10.3,7.8,-1.46,-3.12,,,,,1938,independent
25,Navy,4,3,2,0.556,14,6.7,7.68,2.13,,,,,1938,independent
26,Harvard,4,4,0,0.5,19.6,13.3,6.2,2.08,,,,,1938,independent
27,New York University,4,4,0,0.5,13.5,10.5,-1.62,-2.5,,,,,1938,independent
28,Virginia,4,4,1,0.5,12.6,18.8,-5.34,-1.01,,,,,1938,independent
29,West Virginia,4,5,1,0.45,9.8,11.7,-3.74,-1.84,,,,,1938,independent
30,Loyola Marymount,4,5,0,0.444,13.9,11.2,-6.12,-5.89,,,,,1938,independent
31,Penn State,3,4,1,0.438,17.3,10.9,1.65,0.15,,,,,1938,independent
32,Princeton,3,4,1,0.438,14.6,13.4,0.23,1.48,,,,,1938,independent
33,Duquesne,4,6,0,0.4,9.6,11.4,-2.07,0.53,,,,,1938,independent
34,Temple,3,6,1,0.35,9.7,17,-0.38,6.12,,,,,1938,independent
35,Columbia,3,6,0,0.333,17.1,16,3.17,4.72,,,,,1938,independent
36,Colgate,2,5,0,0.286,5.6,9,2.86,6.44,,,,,1938,independent
37,Hampden-Sydney,2,6,0,0.25,7.5,17.9,-17.12,-9.75,,,,,1938,independent
38,Yale,2,6,0,0.25,8.6,16.9,-1.14,6.99,,,,,1938,independent
39,Gonzaga,1,7,0,0.125,10.3,13.1,-5.86,0.14,,,,,1938,independent
40,Marquette,1,7,0,0.125,4.4,15.3,-3.73,7.03,,,,,1938,independent
1,Cornell,8,0,0,1,24.6,6.5,23.02,7.9,,,,,1939,independent
2,Duquesne,8,0,1,0.944,16.9,4.8,9.08,-2.25,,,,,1939,independent
3,Georgetown,7,0,1,0.938,13.6,2.8,9.04,-2.58,,,,,1939,independent
4,Princeton,7,1,0,0.875,16.5,8.1,13.52,4.39,,,,,1939,independent
5,Hardin-Simmons,7,1,1,0.833,15.2,6,-0.38,-9.71,,,,,1939,independent
6,Boston College,9,2,0,0.818,19.9,4.2,11.33,-1.22,,,,,1939,independent
7,Holy Cross,7,2,0,0.778,19.6,5.2,12.76,1.31,,,,,1939,independent
8,Notre Dame,7,2,0,0.778,11.1,8.1,12.74,8.18,,,,,1939,independent
9,Fordham,6,2,0,0.75,15.5,6,12.11,3.61,,,,,1939,independent
10,Gonzaga,6,2,0,0.75,12.5,5.6,-0.21,-7.08,,,,,1939,independent
11,Penn State,5,1,2,0.75,14.3,9.6,7.2,1.95,,,,,1939,independent
12,Villanova,6,2,0,0.75,13.6,6.9,5.8,1.42,,,,,1939,independent
13,Santa Clara,5,1,3,0.722,13,4.4,7.79,1.35,,,,,1939,independent
14,George Washington,5,3,0,0.625,9.8,6.6,0.65,-3.35,,,,,1939,independent
15,Brown,5,3,1,0.611,20.9,10.1,1.31,-4.02,,,,,1939,independent
16,Dartmouth,5,3,1,0.611,17.1,8.1,7.24,0.57,,,,,1939,independent
17,Detroit Mercy,5,3,1,0.611,16.6,10,2.92,-2.97,,,,,1939,independent
18,New York University,5,4,0,0.556,11.7,9.4,5.22,3.66,,,,,1939,independent
19,Pitt,5,4,0,0.556,13.2,10.9,8.73,6.17,,,,,1939,independent
20,Virginia,5,4,0,0.556,15.9,8.3,4.04,0.04,,,,,1939,independent
21,San Francisco,4,3,3,0.55,9.2,9.1,-8.52,-8.22,,,,,1939,independent
22,Harvard,4,4,0,0.5,20.3,8.4,2.56,-1.44,,,,,1939,independent
23,Manhattan,4,4,0,0.5,8.9,10.6,-0.87,0.51,,,,,1939,independent
24,Marquette,4,4,0,0.5,12.4,11.9,1.76,1.51,,,,,1939,independent
25,Miami (FL),5,5,0,0.5,13.1,10.6,-3.08,-5.48,,,,,1939,independent
26,Michigan State,4,4,1,0.5,11.3,10.2,1.66,1.11,,,,,1939,independent
27,Pennsylvania,4,4,0,0.5,8.8,12.3,3.66,7.29,,,,,1939,independent
28,Syracuse,3,3,2,0.5,7.9,11.5,2.59,5.34,,,,,1939,independent
29,Army,3,4,2,0.444,11.8,11.7,0.7,1.37,,,,,1939,independent
30,Hampden-Sydney,4,5,0,0.444,10.8,15.9,-9.69,-4.69,,,,,1939,independent
31,Saint Mary's (CA),3,4,1,0.438,10.5,7.1,-2.49,-4.49,,,,,1939,independent
32,Yale,3,4,1,0.438,9.8,15.3,2.24,6.11,,,,,1939,independent
33,Navy,3,5,1,0.389,9.8,11.9,5.74,7.07,,,,,1939,independent
34,Rhodes,3,5,1,0.389,9.4,14.6,-5.39,-2.5,,,,,1939,independent
35,Bucknell,3,5,0,0.375,11,8,-2.91,-4.66,,,,,1939,independent
36,Carnegie Mellon,3,5,0,0.375,9.4,7.8,2.07,2.69,,,,,1939,independent
37,Columbia,2,4,2,0.375,9,11,6.61,8.98,,,,,1939,independent
38,Colgate,2,5,1,0.313,8.3,11.5,3.21,7.08,,,,,1939,independent
39,Loyola Marymount,2,6,1,0.278,6.6,18,-15.26,-6.81,,,,,1939,independent
40,West Virginia,2,6,1,0.278,7.8,10.4,-6.23,-1.34,,,,,1939,independent
41,Temple,2,7,0,0.222,5.7,10.7,0.19,5.64,,,,,1939,independent
42,Centenary (LA),2,9,1,0.208,4.3,12.2,-8.17,-0.67,,,,,1939,independent
1,Boston College,11,0,0,1,30.8,5.9,16.65,-1.08,,,,,1940,independent
2,Hardin-Simmons,9,0,0,1,26.1,8.4,5.33,-10.78,,,,,1940,independent
3,Duquesne,7,1,0,0.875,14.8,8,6.75,-1.38,,,,,1940,independent
4,Penn State,6,1,1,0.813,16.9,5.8,6.13,-4,,,,,1940,independent
5,Pennsylvania,6,1,1,0.813,30.9,9.9,17.43,4.55,,,,,1940,independent
6,Santa Clara,6,1,1,0.813,19.4,5.8,16.77,4.15,,,,,1940,independent
7,Georgetown,8,2,0,0.8,28,5.5,11.82,-2.18,,,,,1940,independent
8,Detroit Mercy,7,2,0,0.778,16.3,3,5.87,-4.13,,,,,1940,independent
9,Fordham,7,2,0,0.778,18,6.9,14.21,4.32,,,,,1940,independent
10,Notre Dame,7,2,0,0.778,18.7,7.4,10.15,2.71,,,,,1940,independent
11,Cornell,6,2,0,0.75,25.1,4.8,19.51,4.88,,,,,1940,independent
12,Navy,6,2,1,0.722,11.8,5.1,6.97,0.3,,,,,1940,independent
13,Princeton,5,2,1,0.688,14.9,14,2.93,0.68,,,,,1940,independent
14,Columbia,5,2,2,0.667,9,8,6.4,4.29,,,,,1940,independent
15,Brown,6,3,1,0.65,12.4,9.4,-1.01,-3.71,,,,,1940,independent
16,Colgate,5,3,0,0.625,15.6,9.5,6.34,1.96,,,,,1940,independent
17,Saint Mary's (CA),5,3,0,0.625,12.5,8.5,5.08,1.71,,,,,1940,independent
18,George Washington,5,3,1,0.611,8.7,9.1,-3.64,-3.87,,,,,1940,independent
19,Harvard,3,2,3,0.563,9.6,6.1,5.3,2.8,,,,,1940,independent
20,Dartmouth,5,4,0,0.556,15,9.1,3.03,-1.53,,,,,1940,independent
21,Gonzaga,5,4,1,0.55,13.3,7.9,-2.81,-7.31,,,,,1940,independent
22,Temple,4,4,1,0.5,17.2,12.6,3.73,2.62,,,,,1940,independent
23,West Virginia,4,4,1,0.5,14.1,10.4,-2.31,-2.98,,,,,1940,independent
24,Holy Cross,4,5,1,0.45,11.7,12.5,-0.5,0.7,,,,,1940,independent
25,Hampden-Sydney,4,5,0,0.444,10.7,16.7,-14.41,-9.86,,,,,1940,independent
26,Villanova,4,5,0,0.444,16.3,11,3.11,0.44,,,,,1940,independent
27,Virginia,4,5,0,0.444,13,11.4,-1.44,-2.11,,,,,1940,independent
28,Michigan State,3,4,1,0.438,13.5,9.5,8.58,6.96,,,,,1940,independent
29,Pitt,3,4,1,0.438,10.6,12.8,7.89,10.64,,,,,1940,independent
30,Syracuse,3,4,1,0.438,14.3,16.8,3.35,6.1,,,,,1940,independent
31,Carnegie Mellon,3,5,0,0.375,8.3,14,-6.33,-4.33,,,,,1940,independent
32,Sewanee,3,5,0,0.375,16.5,15.6,-11.01,-8.88,,,,,1940,independent
33,Manhattan,3,6,0,0.333,18.3,17.2,-1.97,-0.3,,,,,1940,independent
34,Centenary (LA),3,7,0,0.3,8.3,17.5,-12.07,-3.67,,,,,1940,independent
35,Loyola Marymount,3,7,0,0.3,8.9,17.2,-10.01,-3.01,,,,,1940,independent
36,Miami (FL),3,7,0,0.3,13.1,19.7,-9.43,-5.73,,,,,1940,independent
37,Marquette,2,6,1,0.278,18,22.9,-1.48,3.52,,,,,1940,independent
38,New York University,2,7,0,0.222,7.9,20.6,-11,-0.11,,,,,1940,independent
39,San Francisco,1,6,1,0.188,9.1,15.6,-4.02,3.23,,,,,1940,independent
40,Army,1,7,1,0.167,6,21.9,-7.02,3.53,,,,,1940,independent
41,Yale,1,7,0,0.125,5.4,20.3,-6.41,6.59,,,,,1940,independent
1,Duquesne,8,0,0,1,17.9,2.6,10.17,-3.96,,,,,1941,independent
2,Notre Dame,8,0,1,0.944,21,7.1,18.39,5.28,,,,,1941,independent
3,Fordham,8,1,0,0.889,20.2,7.4,16.09,3.43,,,,,1941,independent
4,Virginia,8,1,0,0.889,31,4.7,8.77,-10.56,,,,,1941,independent
5,Pennsylvania,7,1,0,0.875,22.5,6.9,16.79,3.79,,,,,1941,independent
6,Navy,7,1,1,0.833,21.3,3.8,17.98,4.98,,,,,1941,independent
7,Miami (FL),8,2,0,0.8,16.2,5.4,3.58,-5.92,,,,,1941,independent
8,Detroit Mercy,7,2,0,0.778,22.1,4.8,8.3,-2.59,,,,,1941,independent
9,Penn State,7,2,0,0.778,22.2,8.7,8.09,-2.36,,,,,1941,independent
10,Temple,7,2,0,0.778,19.6,16.2,7.02,0.13,,,,,1941,independent
11,Boston College,7,3,0,0.7,23.5,10.6,7.7,0.3,,,,,1941,independent
12,Harvard,5,2,1,0.688,8.8,5.4,9.3,5.3,,,,,1941,independent
13,Syracuse,5,2,1,0.688,23.8,10.8,6.39,-1.61,,,,,1941,independent
14,Santa Clara,6,3,0,0.667,18.9,11.4,14.37,7.6,,,,,1941,independent
15,Cornell,5,3,0,0.625,11,8.1,10.31,7.31,,,,,1941,independent
16,Army,5,3,1,0.611,11.7,9.7,8.5,5.83,,,,,1941,independent
17,Michigan State,5,3,1,0.611,16.7,8.6,9.36,4.02,,,,,1941,independent
18,San Francisco,6,4,0,0.6,19.3,20.6,-3.15,-2.85,,,,,1941,independent
19,Brown,5,4,0,0.556,11.3,9,-5.41,-7.64,,,,,1941,independent
20,Dartmouth,5,4,0,0.556,16.2,11.6,2.77,0.33,,,,,1941,independent
21,Georgetown,5,4,0,0.556,12.7,6.8,1.62,-3.5,,,,,1941,independent
22,Saint Mary's (CA),5,4,0,0.556,14.8,13.7,0.91,0.14,,,,,1941,independent
23,Colgate,3,3,2,0.5,18.8,14,3.86,4.36,,,,,1941,independent
24,Holy Cross,4,4,2,0.5,10.3,10.4,0.62,1.32,,,,,1941,independent
25,Loyola Marymount,5,5,0,0.5,15,12.5,-2.39,-5.09,,,,,1941,independent
26,Manhattan,4,4,1,0.5,10.9,12.9,-3.29,-1.85,,,,,1941,independent
27,Villanova,4,4,0,0.5,10.5,7.3,3.7,2.2,,,,,1941,independent
28,Marquette,4,5,0,0.444,18,16.8,5.33,3.77,,,,,1941,independent
29,West Virginia,4,6,0,0.4,8.5,12.6,-2.23,0.37,,,,,1941,independent
30,Columbia,3,5,0,0.375,10.1,12.9,5.22,8.34,,,,,1941,independent
31,Pitt,3,6,0,0.333,9.1,19,4.47,11.35,,,,,1941,independent
32,Gonzaga,3,7,0,0.3,6.5,20.1,-16.91,-8.41,,,,,1941,independent
33,Sewanee,2,5,0,0.286,3.9,20.1,-23.27,-10.41,,,,,1941,independent
34,Princeton,2,6,0,0.25,8,19,-4.71,5.04,,,,,1941,independent
35,New York University,2,7,0,0.222,5.2,27,-9.35,4.98,,,,,1941,independent
36,Yale,1,7,0,0.125,6.8,17,-3.84,5.79,,,,,1941,independent
37,Centenary (LA),0,8,2,0.1,5.3,25.1,-22.04,-6.44,,,,,1941,independent
1,Georgia Pre-Flight,7,1,1,0.833,20.3,11.7,17.72,8.49,,,,,1942,independent
2,Penn State,6,1,1,0.813,11.4,8.8,1.97,-1.53,,,,,1942,independent
3,Boston College,8,2,0,0.8,28.2,11.1,14.82,3.02,,,,,1942,independent
4,Marquette,7,2,0,0.778,21.4,10,7.68,-1.43,,,,,1942,independent
5,Miami (FL),7,2,0,0.778,21.7,6.7,6.87,-3.57,,,,,1942,independent
6,Santa Clara,7,2,0,0.778,11.2,5.8,10.15,3.48,,,,,1942,independent
7,North Carolina Pre-Flight,8,2,1,0.773,14.7,3.9,11.48,2.21,,,,,1942,independent
8,Jacksonville Naval Air Station,9,3,0,0.75,19.3,6.3,6.46,-3.13,,,,,1942,independent
9,Notre Dame,7,2,2,0.727,16.7,9,17.88,10.79,,,,,1942,independent
10,Colgate,6,2,1,0.722,19.1,11.6,4.86,-0.58,,,,,1942,independent
11,Great Lakes Navy,8,3,1,0.708,18.5,4.6,15.61,5.52,,,,,1942,independent
12,Iowa Pre-Flight,7,3,0,0.7,21.1,12.1,10.03,5.33,,,,,1942,independent
13,Army,6,3,0,0.667,16.6,8.2,8.16,1.27,,,,,1942,independent
14,Syracuse,6,3,0,0.667,16.9,6.8,2.7,-4.42,,,,,1942,independent
15,Duquesne,6,3,1,0.65,14.3,5.8,3.83,-3.17,,,,,1942,independent
16,Saint Mary's (CA),6,3,1,0.65,13.5,4.6,5.05,-2.85,,,,,1942,independent
17,Saint Mary's (CA) Pre-Flight,6,3,1,0.65,21,9.2,6.06,-0.64,,,,,1942,independent
18,Yale,5,3,0,0.625,14.5,10.4,3.56,-0.69,,,,,1942,independent
19,Fordham,5,3,1,0.611,11.4,17.2,5.99,8.54,,,,,1942,independent
20,Georgetown,5,3,1,0.611,10.2,12.8,2.14,1.7,,,,,1942,independent
21,Pennsylvania,5,3,1,0.611,18.7,8,12.07,3.07,,,,,1942,independent
22,San Francisco,6,4,0,0.6,22.1,10.6,-0.62,-7.52,,,,,1942,independent
23,Dartmouth,5,4,0,0.556,21.4,15,2.56,-0.33,,,,,1942,independent
24,Detroit Mercy,5,4,0,0.556,10.2,7.3,0.45,-1.99,,,,,1942,independent
25,Michigan State,4,3,2,0.556,13.3,11,2.89,2.33,,,,,1942,independent
26,Navy,5,4,0,0.556,9.1,6.4,6.96,5.63,,,,,1942,independent
27,West Virginia,5,4,0,0.556,13.2,10.1,3.48,-0.3,,,,,1942,independent
28,Holy Cross,5,4,1,0.55,21,9.9,4.4,-0.4,,,,,1942,independent
29,Loyola Marymount,5,4,1,0.55,13.6,10.3,-5.26,-7.56,,,,,1942,independent
30,Brown,4,4,0,0.5,12,14.3,-5.24,-2.99,,,,,1942,independent
31,Villanova,4,4,0,0.5,14.5,8.3,2.15,-2.85,,,,,1942,independent
32,Cornell,3,5,1,0.389,10.6,16.4,-3.5,1.95,,,,,1942,independent
33,Princeton,3,5,1,0.389,12.1,15,-2.4,-0.29,,,,,1942,independent
34,Temple,2,5,3,0.35,4.8,13.5,-4.95,1.75,,,,,1942,independent
35,Columbia,3,6,0,0.333,19.3,21.4,-3.62,-0.4,,,,,1942,independent
36,Pitt,3,6,0,0.333,10,21.1,-2.41,4.92,,,,,1942,independent
37,Harvard,2,6,1,0.278,5.8,13.7,-1.21,6.34,,,,,1942,independent
38,Virginia,2,6,1,0.278,13.7,20.1,-11.76,-5.99,,,,,1942,independent
39,Manhattan,2,6,0,0.25,7.9,18.5,-7.08,2.17,,,,,1942,independent
1,Colorado College,7,0,0,1,28.4,3.9,7.88,-8.69,,,,,1943,independent
2,Iowa Pre-Flight,9,1,0,0.9,27.7,9.8,25.07,8.97,,,,,1943,independent
3,March Field,9,1,0,0.9,29.2,6.5,7.17,-6.23,,,,,1943,independent
4,Notre Dame,9,1,0,0.9,34,6.9,34.77,16.17,,,,,1943,independent
5,Navy,8,1,0,0.889,26.3,8.9,22.07,10.18,,,,,1943,independent
6,Del Monte Pre-Flight,7,1,0,0.875,31.5,8.1,12.87,-6.25,,,,,1943,independent
7,Dartmouth,6,1,0,0.857,26.4,5.6,12.6,-2.55,,,,,1943,independent
8,Georgia Pre-Flight,5,1,0,0.833,24.2,12.3,4.56,-3.95,,,,,1943,independent
9,Great Lakes Navy,10,2,0,0.833,21.4,9,22.23,11.48,,,,,1943,independent
10,Pacific,7,2,0,0.778,16.2,7.3,5.42,-1.47,,,,,1943,independent
11,Army,7,2,1,0.75,29.9,6.6,14.76,3.16,,,,,1943,independent
12,Holy Cross,6,2,0,0.75,21,5.4,9.63,-1.12,,,,,1943,independent
13,Fort Riley,6,2,1,0.722,25.1,10.2,10.37,1.81,,,,,1943,independent
14,Pennsylvania,6,2,1,0.722,27.6,9.8,12.12,2.57,,,,,1943,independent
15,Alameda Coast Guard,4,2,1,0.643,18.1,10.6,1.79,-3.64,,,,,1943,independent
16,Brown,5,3,0,0.625,24.3,22.5,-0.27,-2.65,,,,,1943,independent
17,Villanova,5,3,0,0.625,20.9,14.9,1.21,-4.91,,,,,1943,independent
18,Colgate,5,3,1,0.611,14.2,10.1,2.95,-1.06,,,,,1943,independent
19,Penn State,5,3,1,0.611,13.8,5.9,6.93,1.48,,,,,1943,independent
20,Cornell,6,4,0,0.6,15.8,13.8,4.82,1.72,,,,,1943,independent
21,West Virginia,4,3,0,0.571,17.7,11.3,-2.2,-4.63,,,,,1943,independent
22,Yale,4,5,0,0.444,14.7,18.4,-5.2,-2.2,,,,,1943,independent
23,Marquette,3,4,1,0.438,17.9,19.1,8.05,10.05,,,,,1943,independent
24,Saint Mary's (CA) Pre-Flight,3,4,1,0.438,21,10.4,2.2,-0.55,,,,,1943,independent
25,Virginia,3,4,1,0.438,13.3,16.6,-2.49,-1.36,,,,,1943,independent
26,Texas Tech,4,6,0,0.4,12.8,17.7,-13.4,-9.5,,,,,1943,independent
27,Pitt,3,5,0,0.375,14.3,21.8,3.52,7.52,,,,,1943,independent
28,North Carolina Pre-Flight,2,4,1,0.357,11,21.7,-5.07,1.79,,,,,1943,independent
29,Camp Grant,2,6,2,0.3,7.9,13.5,8.98,14.38,,,,,1943,independent
30,Saint Mary's (CA),2,5,0,0.286,13.3,18,-11.49,-5.63,,,,,1943,independent
31,Temple,2,6,0,0.25,8.1,20.4,-10.49,-1.99,,,,,1943,independent
32,Princeton,1,6,0,0.143,13.7,32.3,-13.63,1.37,,,,,1943,independent
33,San Francisco,1,7,0,0.125,1.6,24.9,-19.36,-2.11,,,,,1943,independent
34,Columbia,0,8,0,0,4.1,39.1,-15.69,6.31,,,,,1943,independent
1,Army,9,0,0,1,56,3.9,32.17,9.5,,,,,1944,independent
2,Norman Naval Air Station,6,0,0,1,24,6.7,18.01,3.51,,,,,1944,independent
3,Randolph Field,12,0,0,1,42.3,1.6,16.14,-5.11,,,,,1944,independent
4,Yale,7,0,1,0.938,15,4,11.58,1.08,,,,,1944,independent
5,Iowa Pre-Flight,10,1,0,0.909,28.5,8.7,19.06,2.88,,,,,1944,independent
6,Michigan State,6,1,0,0.857,23.9,4.4,8.27,-6.59,,,,,1944,independent
7,Notre Dame,8,2,0,0.8,27.2,11.8,24.7,13.3,,,,,1944,independent
8,Great Lakes Navy,9,2,1,0.792,29,11.2,16,4.33,,,,,1944,independent
9,Virginia,6,1,2,0.778,21.9,5.8,6.66,-5.23,,,,,1944,independent
10,Bucknell,7,2,1,0.75,20.4,7.9,-0.46,-8.06,,,,,1944,independent
11,March Field,7,2,2,0.727,20.2,7.4,3.48,-5.15,,,,,1944,independent
12,Second Air Force,10,4,1,0.7,34.2,5.1,12.44,-1.42,,,,,1944,independent
13,Coast Guard,6,3,0,0.667,22.9,13.6,11.18,0.96,,,,,1944,independent
14,Holy Cross,5,2,2,0.667,19.2,10,3.79,-3.87,,,,,1944,independent
15,Navy,6,3,0,0.667,26.2,9.8,23.19,12.97,,,,,1944,independent
16,Penn State,6,3,0,0.667,23,15.7,3.84,-1.27,,,,,1944,independent
17,Alameda Coast Guard,4,2,2,0.625,17.1,11.4,-2.11,-6.61,,,,,1944,independent
18,Amarillo Field,5,3,0,0.625,22.6,15,5.1,-1.78,,,,,1944,independent
19,Pennsylvania,5,3,0,0.625,20.6,18.6,15.46,12.59,,,,,1944,independent
20,West Virginia,5,3,1,0.611,21.2,14.4,0,-3,,,,,1944,independent
21,Boston College,4,3,0,0.571,18.9,19.1,-8.61,-9.9,,,,,1944,independent
22,Cornell,5,4,0,0.556,14.6,14.4,4.47,2.25,,,,,1944,independent
23,Lubbock Field,5,4,0,0.556,20.4,15.4,-1.45,-3.01,,,,,1944,independent
24,Fort Warren,5,4,1,0.55,17.9,15.8,-4.13,-3.83,,,,,1944,independent
25,Saint Mary's (CA) Pre-Flight,4,4,0,0.5,11.9,8.8,-0.98,-4.1,,,,,1944,independent
26,Villanova,4,4,0,0.5,6.6,22.5,-9.86,-2.49,,,,,1944,independent
27,Idaho State,4,5,0,0.444,10.4,22.1,-11.65,-7.09,,,,,1944,independent
28,Pitt,4,5,0,0.444,16.3,32.6,6.67,11.67,,,,,1944,independent
29,Brown,3,4,1,0.438,16.5,18.8,2.7,4.7,,,,,1944,independent
30,Temple,2,4,2,0.375,11.6,12,-3.19,-2.57,,,,,1944,independent
31,Syracuse,2,4,1,0.357,14.6,21.7,-8.35,-3.92,,,,,1944,independent
32,Colorado College,3,6,0,0.333,16.7,21.3,-10.8,-2.91,,,,,1944,independent
33,Presbyterian,3,6,0,0.333,8.9,27.1,-15.31,-5.65,,,,,1944,independent
34,Dartmouth,2,5,1,0.313,7.1,17.8,2.81,8.56,,,,,1944,independent
35,Colgate,2,5,0,0.286,11.3,18.1,-7.56,-1.42,,,,,1944,independent
36,New York University,2,5,0,0.286,10.1,22.9,-20.37,-8.09,,,,,1944,independent
37,Columbia,2,6,0,0.25,8.9,15.6,-5.15,1.23,,,,,1944,independent
38,Miami (FL),1,7,1,0.167,8.3,30.6,-14.1,0.23,,,,,1944,independent
39,Marquette,1,7,0,0.125,9.1,23.9,-4.46,9.55,,,,,1944,independent
1,Colorado College,4,3,1,0.563,16,11.9,-2.67,-5.54,,,,,1945,independent
2,Army,9,0,0,1,45.8,5.1,33.35,10.24,,,,,1945,independent
3,Columbia,8,1,0,0.889,27.9,11.7,13.9,-1.21,,,,,1945,independent
4,Temple,7,1,0,0.875,24.8,6.4,5.78,-4.47,,,,,1945,independent
5,Miami (FL),9,1,1,0.864,19.2,9,13.09,2.09,,,,,1945,independent
6,Navy,7,1,1,0.833,24.4,7.2,28.92,15.69,,,,,1945,independent
7,Holy Cross,8,2,0,0.8,22.3,5.2,11.72,-2.18,,,,,1945,independent
8,Virginia,7,2,0,0.778,29.4,8.8,7.06,-6.83,,,,,1945,independent
9,Notre Dame,7,2,1,0.75,25.5,12.2,18.76,8.46,,,,,1945,independent
10,Pennsylvania,6,2,0,0.75,29.6,11,21.91,9.28,,,,,1945,independent
11,Saint Mary's (CA),6,2,0,0.75,32,8.1,6.61,-5.89,,,,,1945,independent
12,Detroit Mercy,6,3,0,0.667,21.4,12.7,2.26,-4.74,,,,,1945,independent
13,Yale,6,3,0,0.667,17.8,11.3,2.93,-2.07,,,,,1945,independent
14,Chattanooga,5,3,0,0.625,19.1,16.1,1.75,-0.25,,,,,1945,independent
15,Harvard,5,3,0,0.625,20.1,10,-4.73,-9.98,,,,,1945,independent
16,Merchant Marine,5,3,0,0.625,21.9,15.9,-5.96,-8.46,,,,,1945,independent
17,Penn State,5,3,0,0.625,21.6,11.1,8.52,0.9,,,,,1945,independent
18,Michigan State,5,3,1,0.611,13.3,14.2,5.2,4.43,,,,,1945,independent
19,Great Lakes Navy,6,4,1,0.591,20.1,14.9,6.01,2.55,,,,,1945,independent
20,Cornell,5,4,0,0.556,18.8,18.4,1.63,-0.26,,,,,1945,independent
21,Marquette,5,4,1,0.55,23.8,15.6,5.12,0.22,,,,,1945,independent
