games,L,T,W,conference,division,School,yearID,ch_win,ch_ru
11,5,0,6,Southwest,,Texas A&M,1983,N,N
11,8,0,3,Southwest,,Texas Tech,1983,N,N
11,2,0,9,Mid-American,,Toledo,1983,N,N
11,7,0,4,FBS Independents,,Tulane,1983,N,N
11,3,0,8,Missouri Valley,,Tulsa,1983,N,N
12,5,0,7,Pac-10,,UCLA,1983,N,N
11,4,0,7,PCAA,,UNLV,1983,N,N
11,7,0,4,Pac-10,,USC,1983,N,N
11,6,0,5,Western Athletic,,Utah,1983,N,N
11,6,0,5,PCAA,,Utah State,1983,N,N
12,10,0,2,Western Athletic,,UTEP,1983,N,N
11,9,0,2,SEC,,Vanderbilt,1983,N,N
11,5,0,6,ACC,,Virginia,1983,N,N
11,2,0,9,FBS Independents,,Virginia Tech,1983,N,N
11,7,0,4,ACC,,Wake Forest,1983,N,N
12,4,0,8,Pac-10,,Washington,1983,N,N
11,4,0,7,Pac-10,,Washington State,1983,N,N
11,5,0,6,Mid-American,,Western Michigan,1983,N,N
11,11,0,0,Missouri Valley,,West Texas A&M,1983,N,N
12,3,0,9,FBS Independents,,West Virginia,1983,N,N
