yearID,lgID,tmID,franchID,name,confID,divID,playoff,G,W,L,T,OTL
1979,NHL,EDM,EDM,Edmonton Oilers,CC,SM,PRE,80,28,39,13,
1979,NHL,HAR,CAR,Hartford Whalers,WA,NO,PRE,80,27,34,19,
1979,NHL,LAK,LAK,Los Angeles Kings,WA,NO,PRE,80,30,36,14,
1979,NHL,MNS,DAL,Minnesota North Stars,WA,AD,SF,80,36,28,16,
1979,NHL,MTL,MTL,Montreal Canadiens,WA,NO,QF,80,47,20,13,
1979,NHL,NYI,NYI,New York Islanders,CC,PT,SC,80,39,28,13,
1979,NHL,NYR,NYR,New York Rangers,CC,PT,QF,80,38,32,10,
1979,NHL,PHI,PHI,Philadelphia Flyers,CC,PT,F,80,48,12,20,
1979,NHL,PIT,PIT,Pittsburgh Penguins,WA,NO,PRE,80,30,37,13,
1979,NHL,QUE,COL,Quebec Nordiques,WA,AD,,80,25,44,11,
1979,NHL,STL,STL,St. Louis Blues,CC,SM,PRE,80,34,34,12,
1979,NHL,TOR,TOR,Toronto Maple Leafs,WA,AD,PRE,80,35,40,5,
1979,NHL,VAN,VAN,Vancouver Canucks,CC,SM,PRE,80,27,37,16,
1979,NHL,WAS,WAS,Washington Capitals,CC,PT,,80,27,40,13,
1979,NHL,WIN,PHO,Winnipeg Jets,CC,SM,,80,20,49,11,
1980,NHL,BOS,BOS,Boston Bruins,WA,AD,PRE,80,37,30,13,
1980,NHL,BUF,BUF,Buffalo Sabres,WA,AD,QF,80,39,20,21,
1980,NHL,CAL,CAL,Calgary Flames,CC,PT,SF,80,39,27,14,
1980,NHL,CHI,CHI,Chicago Black Hawks,CC,SM,PRE,80,31,33,16,
1980,NHL,COR,NJD,Colorado Rockies,CC,SM,,80,22,45,13,
1980,NHL,DET,DET,Detroit Red Wings,WA,NO,,80,19,43,18,
1980,NHL,EDM,EDM,Edmonton Oilers,CC,SM,QF,80,29,35,16,
1980,NHL,HAR,CAR,Hartford Whalers,WA,NO,,80,21,41,18,
1980,NHL,LAK,LAK,Los Angeles Kings,WA,NO,PRE,80,43,24,13,
1980,NHL,MNS,DAL,Minnesota North Stars,WA,AD,F,80,35,28,17,
1980,NHL,MTL,MTL,Montreal Canadiens,WA,NO,PRE,80,45,22,13,
1980,NHL,NYI,NYI,New York Islanders,CC,PT,SC,80,48,18,14,
1980,NHL,NYR,NYR,New York Rangers,CC,PT,SF,80,30,36,14,
1980,NHL,PHI,PHI,Philadelphia Flyers,CC,PT,QF,80,41,24,15,
1980,NHL,PIT,PIT,Pittsburgh Penguins,WA,NO,PRE,80,30,37,13,
1980,NHL,QUE,COL,Quebec Nordiques,WA,AD,PRE,80,30,32,18,
1980,NHL,STL,STL,St. Louis Blues,CC,SM,QF,80,45,18,17,
1980,NHL,TOR,TOR,Toronto Maple Leafs,WA,AD,PRE,80,28,37,15,
1980,NHL,VAN,VAN,Vancouver Canucks,CC,SM,PRE,80,28,32,20,
1980,NHL,WAS,WAS,Washington Capitals,CC,PT,,80,26,36,18,
1980,NHL,WIN,PHO,Winnipeg Jets,CC,SM,,80,9,57,14,
1981,NHL,BOS,BOS,Boston Bruins,WA,AD,DF,80,43,27,10,
1981,NHL,BUF,BUF,Buffalo Sabres,WA,AD,DSF,80,39,26,15,
1981,NHL,CAL,CAL,Calgary Flames,CC,SM,DSF,80,29,34,17,
1981,NHL,CHI,CHI,Chicago Black Hawks,CC,NO,CF,80,30,38,12,
1981,NHL,COR,NJD,Colorado Rockies,CC,SM,,80,18,49,13,
1981,NHL,DET,DET,Detroit Red Wings,CC,NO,,80,21,47,12,
1981,NHL,EDM,EDM,Edmonton Oilers,CC,SM,DSF,80,48,17,15,
1981,NHL,HAR,CAR,Hartford Whalers,WA,AD,,80,21,41,18,
1981,NHL,LAK,LAK,Los Angeles Kings,CC,SM,DF,80,24,41,15,
1981,NHL,MNS,DAL,Minnesota North Stars,CC,NO,DSF,80,37,23,20,
1981,NHL,MTL,MTL,Montreal Canadiens,WA,AD,DSF,80,46,17,17,
1981,NHL,NYI,NYI,New York Islanders,WA,PT,SC,80,54,16,10,
1981,NHL,NYR,NYR,New York Rangers,WA,PT,DF,80,39,27,14,
1981,NHL,PHI,PHI,Philadelphia Flyers,WA,PT,DSF,80,38,31,11,
1981,NHL,PIT,PIT,Pittsburgh Penguins,WA,PT,DSF,80,31,36,13,
1981,NHL,QUE,COL,Quebec Nordiques,WA,AD,CF,80,33,31,16,
1981,NHL,STL,STL,St. Louis Blues,CC,NO,DF,80,32,40,8,
1981,NHL,TOR,TOR,Toronto Maple Leafs,CC,NO,,80,20,44,16,
1981,NHL,VAN,VAN,Vancouver Canucks,CC,SM,F,80,30,33,17,
1981,NHL,WAS,WAS,Washington Capitals,WA,PT,,80,26,41,13,
1981,NHL,WIN,PHO,Winnipeg Jets,CC,NO,DSF,80,33,33,14,
1982,NHL,BOS,BOS,Boston Bruins,WA,AD,CF,80,50,20,10,
1982,NHL,BUF,BUF,Buffalo Sabres,WA,AD,DF,80,38,29,13,
1982,NHL,CAL,CAL,Calgary Flames,CC,SM,DF,80,32,34,14,
1982,NHL,CHI,CHI,Chicago Black Hawks,CC,NO,CF,80,47,23,10,
1982,NHL,DET,DET,Detroit Red Wings,CC,NO,,80,21,44,15,
1982,NHL,EDM,EDM,Edmonton Oilers,CC,SM,F,80,47,21,12,
1982,NHL,HAR,CAR,Hartford Whalers,WA,AD,,80,19,54,7,
1982,NHL,LAK,LAK,Los Angeles Kings,CC,SM,,80,27,41,12,
1982,NHL,MNS,DAL,Minnesota North Stars,CC,NO,DF,80,40,24,16,
1982,NHL,MTL,MTL,Montreal Canadiens,WA,AD,DSF,80,42,24,14,
1982,NHL,NJD,NJD,New Jersey Devils,WA,PT,,80,17,49,14,
1982,NHL,NYI,NYI,New York Islanders,WA,PT,SC,80,42,26,12,
1982,NHL,NYR,NYR,New York Rangers,WA,PT,DF,80,35,35,10,
1982,NHL,PHI,PHI,Philadelphia Flyers,WA,PT,DSF,80,49,23,8,
1982,NHL,PIT,PIT,Pittsburgh Penguins,WA,PT,,80,18,53,9,
1982,NHL,QUE,COL,Quebec Nordiques,WA,AD,DSF,80,34,34,12,
1982,NHL,STL,STL,St. Louis Blues,CC,NO,DSF,80,25,40,15,
1982,NHL,TOR,TOR,Toronto Maple Leafs,CC,NO,DSF,80,28,40,12,
1982,NHL,VAN,VAN,Vancouver Canucks,CC,SM,DSF,80,30,35,15,
1982,NHL,WAS,WAS,Washington Capitals,WA,PT,DSF,80,39,25,16,
1982,NHL,WIN,PHO,Winnipeg Jets,CC,SM,DSF,80,33,39,8,
1983,NHL,BOS,BOS,Boston Bruins,WA,AD,DSF,80,49,25,6,
1983,NHL,BUF,BUF,Buffalo Sabres,WA,AD,DSF,80,48,25,7,
1983,NHL,CAL,CAL,Calgary Flames,CC,SM,DF,80,34,32,14,
1983,NHL,CHI,CHI,Chicago Black Hawks,CC,NO,DSF,80,30,42,8,
1983,NHL,DET,DET,Detroit Red Wings,CC,NO,DSF,80,31,42,7,
1983,NHL,EDM,EDM,Edmonton Oilers,CC,SM,SC,80,57,18,5,
1983,NHL,HAR,CAR,Hartford Whalers,WA,AD,,80,28,42,10,
1983,NHL,LAK,LAK,Los Angeles Kings,CC,SM,,80,23,44,13,
1983,NHL,MNS,DAL,Minnesota North Stars,CC,NO,CF,80,39,31,10,
1983,NHL,MTL,MTL,Montreal Canadiens,WA,AD,CF,80,35,40,5,
1983,NHL,NJD,NJD,New Jersey Devils,WA,PT,,80,17,56,7,
1983,NHL,NYI,NYI,New York Islanders,WA,PT,F,80,50,26,4,
1983,NHL,NYR,NYR,New York Rangers,WA,PT,DSF,80,42,29,9,
1983,NHL,PHI,PHI,Philadelphia Flyers,WA,PT,DSF,80,44,26,10,
1983,NHL,PIT,PIT,Pittsburgh Penguins,WA,PT,,80,16,58,6,
1983,NHL,QUE,COL,Quebec Nordiques,WA,AD,DF,80,42,28,10,
1983,NHL,STL,STL,St. Louis Blues,CC,NO,DF,80,32,41,7,
1983,NHL,TOR,TOR,Toronto Maple Leafs,CC,NO,,80,26,45,9,
1983,NHL,VAN,VAN,Vancouver Canucks,CC,SM,DSF,80,32,39,9,
1983,NHL,WAS,WAS,Washington Capitals,WA,PT,DF,80,48,27,5,
1983,NHL,WIN,PHO,Winnipeg Jets,CC,SM,DSF,80,31,38,11,
1984,NHL,BOS,BOS,Boston Bruins,WA,AD,DSF,80,36,34,10,
1984,NHL,BUF,BUF,Buffalo Sabres,WA,AD,DSF,80,38,28,14,
1984,NHL,CAL,CAL,Calgary Flames,CC,SM,DSF,80,41,27,12,
1984,NHL,CHI,CHI,Chicago Black Hawks,CC,NO,CF,80,38,35,7,
